,rental_date,return_date,amount,release_year,rental_rate,length,replacement_cost,special_features,NC-17,PG,PG-13,R,amount_2,length_2,rental_rate_2,rental_length_days
2490,2005-08-22 18:33:50+00:00,2005-08-28 15:26:50+00:00,6.99,2007.0,4.99,145.0,10.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,48.8601,21025.0,24.9001,5
2491,2005-05-26 01:20:03+00:00,2005-06-04 05:25:03+00:00,8.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,80.82010000000001,28900.0,24.9001,9
2492,2005-06-19 20:05:47+00:00,2005-06-27 01:34:47+00:00,5.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,35.880100000000006,28900.0,24.9001,7
2493,2005-07-07 17:39:00+00:00,2005-07-12 21:49:00+00:00,4.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.9001,28900.0,24.9001,5
2494,2005-07-29 22:32:13+00:00,2005-08-06 01:07:13+00:00,5.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,35.880100000000006,28900.0,24.9001,7
2495,2005-08-19 02:37:41+00:00,2005-08-28 00:17:41+00:00,7.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,63.84010000000001,28900.0,24.9001,8
2496,2005-05-27 02:56:19+00:00,2005-05-29 05:29:19+00:00,4.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.9001,28900.0,24.9001,2
2497,2005-06-18 14:22:52+00:00,2005-06-20 16:03:52+00:00,4.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.9001,28900.0,24.9001,2
2498,2005-07-11 16:09:51+00:00,2005-07-12 10:15:51+00:00,4.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.9001,28900.0,24.9001,0
2499,2005-07-31 05:18:10+00:00,2005-08-07 23:58:10+00:00,5.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,35.880100000000006,28900.0,24.9001,7
2500,2005-08-18 23:11:41+00:00,2005-08-21 22:04:41+00:00,4.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.9001,28900.0,24.9001,2
2501,2005-06-19 22:04:18+00:00,2005-06-29 03:52:18+00:00,7.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,63.84010000000001,28900.0,24.9001,9
2502,2005-07-09 02:01:48+00:00,2005-07-18 07:27:48+00:00,8.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,80.82010000000001,28900.0,24.9001,9
2503,2005-07-29 16:42:13+00:00,2005-08-02 11:38:13+00:00,4.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.9001,28900.0,24.9001,3
2504,2005-08-23 14:20:35+00:00,2005-08-30 17:56:35+00:00,5.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,35.880100000000006,28900.0,24.9001,7
2505,2005-07-07 01:48:44+00:00,2005-07-14 06:25:44+00:00,6.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,48.8601,28900.0,24.9001,7
2506,2005-07-28 01:11:23+00:00,2005-07-28 20:37:23+00:00,4.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.9001,28900.0,24.9001,0
2507,2005-08-23 13:18:52+00:00,2005-08-30 18:59:52+00:00,5.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,35.880100000000006,28900.0,24.9001,7
2508,2005-07-07 08:34:38+00:00,2005-07-11 13:16:38+00:00,4.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.9001,28900.0,24.9001,4
2509,2005-08-01 08:57:14+00:00,2005-08-07 10:46:14+00:00,4.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.9001,28900.0,24.9001,6
2510,2005-08-23 00:20:04+00:00,2005-08-25 03:26:04+00:00,4.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.9001,28900.0,24.9001,2
2511,2005-07-09 11:40:32+00:00,2005-07-16 06:16:32+00:00,5.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,35.880100000000006,28900.0,24.9001,6
2512,2005-07-31 11:40:33+00:00,2005-08-01 07:50:33+00:00,4.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.9001,28900.0,24.9001,0
2513,2005-07-27 05:26:14+00:00,2005-08-02 00:10:14+00:00,4.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,24.9001,28900.0,24.9001,5
2514,2005-08-20 16:21:37+00:00,2005-08-27 18:28:37+00:00,5.99,2004.0,4.99,170.0,22.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,35.880100000000006,28900.0,24.9001,7
2515,2005-05-26 01:21:56+00:00,2005-05-31 02:41:56+00:00,3.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,15.9201,2209.0,8.940100000000001,5
2516,2005-06-16 12:16:05+00:00,2005-06-17 08:49:05+00:00,2.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,8.940100000000001,2209.0,8.940100000000001,0
2517,2005-07-07 03:43:03+00:00,2005-07-13 08:13:03+00:00,5.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,35.880100000000006,2209.0,8.940100000000001,6
2518,2005-07-28 14:16:37+00:00,2005-08-05 15:24:37+00:00,6.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,48.8601,2209.0,8.940100000000001,8
2519,2005-08-23 15:08:46+00:00,2005-08-25 11:25:46+00:00,2.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,8.940100000000001,2209.0,8.940100000000001,1
2520,2005-05-27 10:03:39+00:00,2005-06-03 08:39:39+00:00,5.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,35.880100000000006,2209.0,8.940100000000001,6
2521,2005-06-18 03:57:34+00:00,2005-06-22 07:37:34+00:00,3.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,15.9201,2209.0,8.940100000000001,4
2522,2005-07-12 01:18:16+00:00,2005-07-17 04:21:16+00:00,4.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,24.9001,2209.0,8.940100000000001,5
2523,2005-07-29 02:52:58+00:00,2005-08-04 06:12:58+00:00,5.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,35.880100000000006,2209.0,8.940100000000001,6
2524,2005-08-19 00:13:08+00:00,2005-08-19 22:02:08+00:00,2.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,8.940100000000001,2209.0,8.940100000000001,0
2525,2005-05-31 15:35:13+00:00,2005-06-06 20:01:13+00:00,4.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,24.9001,2209.0,8.940100000000001,6
2526,2005-06-21 10:19:07+00:00,2005-06-26 14:59:07+00:00,3.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,15.9201,2209.0,8.940100000000001,5
2527,2005-07-10 14:37:20+00:00,2005-07-13 15:20:20+00:00,2.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,8.940100000000001,2209.0,8.940100000000001,3
2528,2005-08-01 17:12:11+00:00,2005-08-05 15:16:11+00:00,2.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,8.940100000000001,2209.0,8.940100000000001,3
2529,2005-08-21 11:03:05+00:00,2005-08-26 16:56:05+00:00,3.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,15.9201,2209.0,8.940100000000001,5
2530,2005-06-15 10:11:16+00:00,2005-06-21 10:40:16+00:00,4.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,24.9001,2209.0,8.940100000000001,6
2531,2005-07-12 07:27:37+00:00,2005-07-18 02:42:37+00:00,3.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,15.9201,2209.0,8.940100000000001,5
2532,2005-07-29 19:04:42+00:00,2005-08-04 15:26:42+00:00,4.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,24.9001,2209.0,8.940100000000001,5
2533,2005-08-23 09:38:41+00:00,2005-08-29 13:18:41+00:00,4.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,24.9001,2209.0,8.940100000000001,6
2534,2005-06-15 19:48:41+00:00,2005-06-22 21:51:41+00:00,5.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,35.880100000000006,2209.0,8.940100000000001,7
2535,2005-07-08 03:48:52+00:00,2005-07-13 23:37:52+00:00,4.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,24.9001,2209.0,8.940100000000001,5
2536,2005-07-31 07:07:16+00:00,2005-08-04 04:39:16+00:00,2.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,8.940100000000001,2209.0,8.940100000000001,3
2537,2005-06-21 15:29:23+00:00,2005-06-27 19:06:23+00:00,4.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,24.9001,2209.0,8.940100000000001,6
2538,2005-07-11 04:10:37+00:00,2005-07-18 22:48:37+00:00,5.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,35.880100000000006,2209.0,8.940100000000001,7
2539,2005-07-30 01:53:00+00:00,2005-08-02 01:20:00+00:00,2.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,8.940100000000001,2209.0,8.940100000000001,2
2540,2005-08-21 20:23:53+00:00,2005-08-25 15:30:53+00:00,2.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,8.940100000000001,2209.0,8.940100000000001,3
2541,2005-07-11 09:06:52+00:00,2005-07-17 10:13:52+00:00,4.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,24.9001,2209.0,8.940100000000001,6
2542,2005-08-01 09:18:56+00:00,2005-08-04 05:34:56+00:00,2.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,8.940100000000001,2209.0,8.940100000000001,2
2543,2005-08-17 08:43:29+00:00,2005-08-25 05:04:29+00:00,6.99,2007.0,2.99,47.0,22.99,{Trailers},0,1,0,0,48.8601,2209.0,8.940100000000001,7
2544,2005-05-26 01:42:46+00:00,2005-05-31 03:25:46+00:00,5.99,2008.0,4.99,172.0,20.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,35.880100000000006,29584.0,24.9001,5
2545,2005-06-18 06:09:24+00:00,2005-06-26 11:17:24+00:00,8.99,2008.0,4.99,172.0,20.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,80.82010000000001,29584.0,24.9001,8
2546,2005-07-11 17:14:58+00:00,2005-07-16 12:13:58+00:00,5.99,2008.0,4.99,172.0,20.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,35.880100000000006,29584.0,24.9001,4
2547,2005-07-28 23:14:06+00:00,2005-08-05 17:16:06+00:00,8.99,2008.0,4.99,172.0,20.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,80.82010000000001,29584.0,24.9001,7
2548,2005-08-22 09:47:15+00:00,2005-08-26 15:32:15+00:00,4.99,2008.0,4.99,172.0,20.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,24.9001,29584.0,24.9001,4
2549,2005-06-15 04:36:50+00:00,2005-06-23 02:09:50+00:00,7.99,2008.0,4.99,172.0,20.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,63.84010000000001,29584.0,24.9001,7
2550,2005-07-10 16:43:22+00:00,2005-07-16 20:42:22+00:00,6.99,2008.0,4.99,172.0,20.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,48.8601,29584.0,24.9001,6
2551,2005-07-31 05:05:26+00:00,2005-08-03 02:30:26+00:00,4.99,2008.0,4.99,172.0,20.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,24.9001,29584.0,24.9001,2
2552,2005-08-22 10:23:54+00:00,2005-08-28 07:19:54+00:00,6.99,2008.0,4.99,172.0,20.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,48.8601,29584.0,24.9001,5
2553,2005-06-17 22:14:08+00:00,2005-06-26 22:10:08+00:00,9.99,2008.0,4.99,172.0,20.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,99.8001,29584.0,24.9001,8
2554,2005-07-12 03:26:13+00:00,2005-07-18 21:29:13+00:00,7.99,2008.0,4.99,172.0,20.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,63.84010000000001,29584.0,24.9001,6
2555,2005-07-28 05:58:30+00:00,2005-07-29 03:32:30+00:00,4.99,2008.0,4.99,172.0,20.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,24.9001,29584.0,24.9001,0
2556,2005-08-22 00:32:08+00:00,2005-08-26 22:07:08+00:00,5.99,2008.0,4.99,172.0,20.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,35.880100000000006,29584.0,24.9001,4
2557,2005-05-26 01:46:54+00:00,2005-06-01 01:02:54+00:00,3.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,15.9201,31684.0,0.9801,5
2558,2005-06-16 11:49:08+00:00,2005-06-24 13:08:08+00:00,5.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,35.880100000000006,31684.0,0.9801,8
2559,2005-07-06 23:24:55+00:00,2005-07-15 00:30:55+00:00,5.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,35.880100000000006,31684.0,0.9801,8
2560,2005-07-27 16:50:23+00:00,2005-08-01 13:43:23+00:00,2.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,8.940100000000001,31684.0,0.9801,4
2561,2005-08-23 10:59:07+00:00,2005-09-01 15:26:07+00:00,6.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,48.8601,31684.0,0.9801,9
2562,2005-05-27 05:00:04+00:00,2005-05-30 08:27:04+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,31684.0,0.9801,3
2563,2005-06-16 19:29:47+00:00,2005-06-26 00:55:47+00:00,6.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,48.8601,31684.0,0.9801,9
2564,2005-07-12 19:26:34+00:00,2005-07-18 20:38:34+00:00,3.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,15.9201,31684.0,0.9801,6
2565,2005-07-31 01:24:22+00:00,2005-08-03 05:22:22+00:00,1.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,3.9601,31684.0,0.9801,3
2566,2005-08-22 05:11:37+00:00,2005-08-24 09:57:37+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,31684.0,0.9801,2
2567,2005-05-27 20:54:27+00:00,2005-06-05 02:26:27+00:00,5.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,35.880100000000006,31684.0,0.9801,8
2568,2005-06-15 07:01:20+00:00,2005-06-18 11:52:20+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,31684.0,0.9801,3
2569,2005-07-07 13:39:18+00:00,2005-07-11 17:43:18+00:00,1.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,3.9601,31684.0,0.9801,4
2570,2005-08-01 18:12:29+00:00,2005-08-04 12:46:29+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,31684.0,0.9801,2
2571,2005-08-18 05:45:50+00:00,2005-08-23 00:12:50+00:00,1.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,3.9601,31684.0,0.9801,4
2572,2005-05-30 23:00:14+00:00,2005-05-31 21:10:14+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,31684.0,0.9801,0
2573,2005-06-15 16:26:18+00:00,2005-06-21 11:26:18+00:00,3.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,15.9201,31684.0,0.9801,5
2574,2005-07-09 04:29:29+00:00,2005-07-16 23:06:29+00:00,4.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,24.9001,31684.0,0.9801,7
2575,2005-08-03 01:46:46+00:00,2005-08-06 05:42:46+00:00,1.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,3.9601,31684.0,0.9801,3
2576,2005-08-20 15:11:42+00:00,2005-08-29 20:16:42+00:00,6.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,48.8601,31684.0,0.9801,9
2577,2005-06-17 11:51:26+00:00,2005-06-23 17:22:26+00:00,3.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,15.9201,31684.0,0.9801,6
2578,2005-07-06 12:15:57+00:00,2005-07-08 10:11:57+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,31684.0,0.9801,1
2579,2005-07-29 15:11:33+00:00,2005-08-04 15:52:33+00:00,3.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,15.9201,31684.0,0.9801,6
2580,2005-08-20 01:23:19+00:00,2005-08-25 02:12:19+00:00,2.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,8.940100000000001,31684.0,0.9801,5
2581,2005-06-18 02:50:00+00:00,2005-06-26 22:40:00+00:00,6.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,48.8601,31684.0,0.9801,8
2582,2005-07-06 17:57:03+00:00,2005-07-09 15:13:03+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,31684.0,0.9801,2
2583,2005-07-28 07:11:54+00:00,2005-07-31 08:40:54+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,31684.0,0.9801,3
2584,2005-08-24 00:10:13+00:00,2005-08-24 21:44:13+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,31684.0,0.9801,0
2585,2005-07-07 08:35:06+00:00,2005-07-11 03:59:06+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,31684.0,0.9801,3
2586,2005-08-02 23:51:53+00:00,2005-08-12 04:50:53+00:00,7.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,63.84010000000001,31684.0,0.9801,9
2587,2005-08-19 08:59:01+00:00,2005-08-27 06:03:01+00:00,5.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,35.880100000000006,31684.0,0.9801,7
2588,2005-08-02 20:13:28+00:00,2005-08-06 01:23:28+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0.9801,31684.0,0.9801,3
2589,2005-08-17 08:56:16+00:00,2005-08-26 04:53:16+00:00,6.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,48.8601,31684.0,0.9801,8
2590,2005-05-26 01:58:58+00:00,2005-06-03 21:50:58+00:00,10.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,120.7801,16641.0,24.9001,8
2591,2005-06-19 23:18:27+00:00,2005-06-28 01:48:27+00:00,9.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,99.8001,16641.0,24.9001,8
2592,2005-07-12 20:37:55+00:00,2005-07-21 20:04:55+00:00,10.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,120.7801,16641.0,24.9001,8
2593,2005-07-30 23:10:03+00:00,2005-08-07 01:54:03+00:00,8.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,80.82010000000001,16641.0,24.9001,7
2594,2005-08-23 12:13:26+00:00,2005-08-25 09:18:26+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,24.9001,16641.0,24.9001,1
2595,2005-05-26 12:04:38+00:00,2005-05-27 13:32:38+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,24.9001,16641.0,24.9001,1
2596,2005-06-15 23:49:41+00:00,2005-06-17 19:17:41+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,24.9001,16641.0,24.9001,1
2597,2005-07-07 10:52:23+00:00,2005-07-14 10:12:23+00:00,8.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,80.82010000000001,16641.0,24.9001,6
2598,2005-08-02 00:22:44+00:00,2005-08-04 23:48:44+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,24.9001,16641.0,24.9001,2
2599,2005-08-22 08:44:10+00:00,2005-08-25 09:09:10+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,24.9001,16641.0,24.9001,3
2600,2005-06-17 11:42:22+00:00,2005-06-22 15:59:22+00:00,6.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,48.8601,16641.0,24.9001,5
2601,2005-07-11 13:31:04+00:00,2005-07-19 07:41:04+00:00,9.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,99.8001,16641.0,24.9001,7
2602,2005-08-02 17:45:05+00:00,2005-08-11 20:37:05+00:00,10.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,120.7801,16641.0,24.9001,9
2603,2005-08-19 02:38:47+00:00,2005-08-23 03:58:47+00:00,5.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,35.880100000000006,16641.0,24.9001,4
2604,2005-07-06 15:33:37+00:00,2005-07-08 12:31:37+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,24.9001,16641.0,24.9001,1
2605,2005-07-30 10:59:55+00:00,2005-08-06 10:37:55+00:00,8.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,80.82010000000001,16641.0,24.9001,6
2606,2005-07-07 07:35:33+00:00,2005-07-15 07:11:33+00:00,9.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,99.8001,16641.0,24.9001,7
2607,2005-08-02 04:27:24+00:00,2005-08-05 10:25:24+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,24.9001,16641.0,24.9001,3
2608,2005-08-18 23:11:45+00:00,2005-08-27 17:34:45+00:00,10.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,120.7801,16641.0,24.9001,8
2609,2005-07-27 18:13:34+00:00,2005-08-03 22:36:34+00:00,8.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,80.82010000000001,16641.0,24.9001,7
2610,2005-08-19 08:27:11+00:00,2005-08-20 07:04:11+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1,24.9001,16641.0,24.9001,0
2611,2005-05-26 02:02:30+00:00,2005-05-31 22:06:30+00:00,5.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0,35.880100000000006,26569.0,24.9001,5
2612,2005-06-16 11:04:52+00:00,2005-06-24 08:06:52+00:00,7.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0,63.84010000000001,26569.0,24.9001,7
2613,2005-07-09 11:07:18+00:00,2005-07-16 07:28:18+00:00,6.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0,48.8601,26569.0,24.9001,6
2614,2005-07-28 18:13:24+00:00,2005-08-05 13:01:24+00:00,7.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0,63.84010000000001,26569.0,24.9001,7
2615,2005-08-20 13:29:35+00:00,2005-08-27 12:03:35+00:00,6.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0,48.8601,26569.0,24.9001,6
2616,2005-06-21 06:20:41+00:00,2005-06-26 04:39:41+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0,24.9001,26569.0,24.9001,4
2617,2005-07-13 02:32:58+00:00,2005-07-20 00:29:58+00:00,6.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0,48.8601,26569.0,24.9001,6
2618,2005-07-31 04:24:17+00:00,2005-08-08 22:47:17+00:00,7.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0,63.84010000000001,26569.0,24.9001,8
2619,2005-08-19 11:32:16+00:00,2005-08-24 05:56:16+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0,24.9001,26569.0,24.9001,4
2620,2005-07-10 03:03:21+00:00,2005-07-11 00:11:21+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0,24.9001,26569.0,24.9001,0
2621,2005-08-02 08:12:17+00:00,2005-08-06 10:52:17+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0,24.9001,26569.0,24.9001,4
